Obs#,Time,Date,configName,configAuthor,remark,Row,Pot,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,,,,,,,,,,,,,,,,,
5,10:52:20,6/13/2024,TIP24,Zach Peagler,,1,5,,0.922737,2.920503,0.701194,5.869407,2.423597,2.265571,3.218885,0.795288,23.15801,24.773302,32.902504,0.441786,PSF-01133_20240613105220,0,0,0,119.806412,421.939026,0.716058,0.5,0.8,134.589203,84.52,79.01,23.28,25.21,97.83,156.6,154.2,1.5,470,3.602,-21,0,95,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.561,0.287,0.34,0.244,0.104,-2.01,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.5329,2.454194,1.688295,0.948055,0.292157,0.024049,0.067396,0.525119,119.806412,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105220,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
6,10:52:31,6/13/2024,TIP24,Zach Peagler,,1,6,,0.94313,2.920793,0.712925,4.89522,2.400055,2.268268,3.053019,0.652964,23.187645,24.534855,31.20986,0.441786,PSF-01133_20240613105231,0,0,0,170.557739,476.163635,0.641809,0.5,0.8,118.681236,83.3,78.72,23.36,24.32,97.82,156.6,150.6,3.8,462,3.632,-15,13,118,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,-0.147,-0.135,0.315,139.837,-20.708,97.644,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.532481,2.452627,1.688607,0.938466,0.291222,0.012872,0.068865,0.518362,170.557739,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105231,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
7,10:52:40,6/13/2024,TIP24,Zach Peagler,,1,7,,0.793476,2.922504,0.624045,5.351875,2.420083,2.276224,3.234784,0.814701,23.268566,24.739149,33.067383,0.441786,PSF-01133_20240613105240,0,0,0,118.039009,434.50354,0.728336,0.5,0.8,130.799072,83.67,78.69,23.42,25.29,97.82,156.8,152.6,2.7,449,3.602,-9,-3,129,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.05,0.46,0.288,8.692,4.378,1.549,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.532427,2.453087,1.69045,0.943773,0.290475,0.023354,0.070028,0.506521,118.039009,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105240,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
8,10:52:59,6/13/2024,TIP24,Zach Peagler,,1,8,,0.887026,2.921017,0.680407,5.320687,2.433002,2.289829,3.176065,0.743062,23.406919,24.870459,32.466137,0.441786,PSF-01133_20240613105259,0,0,0,178.851837,345.759277,0.482727,0.5,0.8,86.158783,83.38,78.47,23.57,24.98,97.83,156.6,154.2,1.5,446,3.605,-15,-17,155,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.061,0.501,0.241,0.524,0.861,0.492,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.532083,2.452695,1.688848,0.948115,0.288781,0.018097,0.072784,0.504071,178.851837,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105259,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
9,10:53:07,6/13/2024,TIP24,Zach Peagler,,1,9,,0.700923,2.920274,0.565252,5.081725,2.422699,2.285862,3.276558,0.853859,23.366549,24.765329,33.493649,0.441786,PSF-01133_20240613105307,0,0,0,104.371902,416.424408,0.749362,0.5,0.8,89.494034,82.75,78.07,23.62,25.5,97.83,156.5,153.8,1.8,299,3.63,-6,3,165,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.019,0.232,-9999,0.043,-2.86,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.531516,2.451888,1.68805,0.946876,0.288143,0.023551,0.073773,0.372889,1.050353,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105307,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
10,10:53:21,6/13/2024,TIP24,Zach Peagler,,1,10,,0.536413,2.92056,0.453178,4.51843,2.411881,2.290224,3.358509,0.946628,23.410776,24.654367,34.330845,0.441786,PSF-01133_20240613105321,0,0,0,125.171898,445.321442,0.718918,0.5,0.8,124.9785,81.92,77.79,23.72,25.92,97.83,156.6,153.8,1.8,435,3.631,-28,-23,147,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.26,0.154,0.037,0.094,0.149,-0.018,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.531099,2.450826,1.688357,0.946931,0.287084,0.027363,0.075539,0.493762,125.171898,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105321,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
11,10:53:27,6/13/2024,TIP24,Zach Peagler,,1,11,,0.599563,2.922286,0.497493,5.000417,2.425148,2.290711,3.379292,0.954144,23.415163,24.789341,34.5424,0.441786,PSF-01133_20240613105327,0,0,0,128.789307,419.257874,0.692816,0.5,0.8,126.143639,82.15,77.59,23.76,26.03,97.83,156.8,153.4,2.2,455,3.631,-18,-15,129,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.263,0.138,-9999,0.595,-1.385,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530816,2.451106,1.690215,0.94589,0.286564,0.028062,0.076369,0.512047,128.789307,0.000349,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105327,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
12,10:53:34,6/13/2024,TIP24,Zach Peagler,,1,12,,0.502831,2.922207,0.42901,4.416326,2.406258,2.287486,3.383616,0.977357,23.38052,24.594501,34.584126,0.441786,PSF-01133_20240613105334,0,0,0,122.432472,416.235931,0.705858,0.5,0.8,110.134727,81.29,77.28,23.8,26.05,97.84,156.8,154,1.7,390,3.631,-26,-2,96,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.167,0.091,-9999,0.43,-0.042,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.53037,2.450016,1.690129,0.947601,0.286065,0.027813,0.077128,0.454195,122.432472,0.000366,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105334,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
13,10:53:52,6/13/2024,TIP24,Zach Peagler,,2,1,,0.495992,2.920515,0.423986,4.550775,2.441809,2.319303,3.460246,1.018437,23.705847,24.957996,35.367554,0.441786,PSF-01133_20240613105352,0,0,0,113.42347,397.33313,0.714538,0.5,0.8,111.02063,81.86,77.75,23.93,26.43,97.84,156.6,152.7,2.4,388,3.631,-18,-9,141,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.178,0.091,0.182,0.113,0.097,-2.724,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530997,2.450707,1.688308,0.944143,0.284588,0.030776,0.079621,0.452738,113.42347,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105352,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
14,10:54:04,6/13/2024,TIP24,Zach Peagler,,2,2,,0.685963,2.920127,0.555477,4.77718,2.46419,2.335575,3.280925,0.816736,23.871307,25.185848,33.533493,0.441786,PSF-01133_20240613105404,0,0,0,104.599358,374.392761,0.720616,0.5,0.8,126.136307,82.2,77.91,24.01,25.53,97.84,156.5,153.6,1.9,438,3.63,-25,-4,119,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.39,0.171,0.127,35.034,17.379,8.119,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.531212,2.451138,1.687892,0.946397,0.283667,0.019295,0.081123,0.496421,104.599358,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105404,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
15,10:54:12,6/13/2024,TIP24,Zach Peagler,,2,3,,0.54066,2.921127,0.45622,4.1611,2.444449,2.332492,3.310539,0.86609,23.841082,24.985424,33.837986,0.441786,PSF-01133_20240613105412,0,0,0,118.135574,407.685028,0.710228,0.5,0.8,114.139511,81.3,77.58,24.06,25.68,97.83,156.6,153.7,1.9,402,3.63,-16,-14,151,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.107,0.128,-9999,0.116,-1.312,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530733,2.449985,1.688967,0.946714,0.283106,0.020489,0.081999,0.464587,118.135574,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105412,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
16,10:54:18,6/13/2024,TIP24,Zach Peagler,,2,4,,0.748311,2.921182,0.59571,4.21083,2.458013,2.344739,3.129816,0.671803,23.966385,25.124189,31.990923,0.441786,PSF-01133_20240613105418,0,0,0,111.154678,425.821075,0.738964,0.5,0.8,111.052895,81.53,77.77,24.11,24.74,97.83,156.6,154,1.7,376,3.629,-18,-7,131,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.463,0.232,-9999,0.443,0.214,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530993,2.450264,1.689026,0.947425,0.282586,0.009007,0.082805,0.441427,111.154678,0.000358,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105418,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
17,10:54:25,6/13/2024,TIP24,Zach Peagler,,2,5,,0.581578,2.920681,0.485003,4.384692,2.468545,2.350562,3.326819,0.858274,24.026087,25.232038,34.004826,0.441786,PSF-01133_20240613105425,0,0,0,101.888184,396.401154,0.742967,0.5,0.8,111.726135,81.67,77.77,24.15,25.76,97.83,156.6,153.8,1.8,376,3.629,-15,-16,141,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.229,0.205,-9999,0.055,-1.286,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530985,2.450444,1.688487,0.947058,0.282119,0.020446,0.08354,0.441641,101.888184,0.000353,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105425,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
18,10:54:30,6/13/2024,TIP24,Zach Peagler,,2,6,,0.541572,2.921815,0.456886,4.633394,2.493804,2.369285,3.455709,0.961905,24.219501,25.492374,35.325241,0.441786,PSF-01133_20240613105430,0,0,0,105.613235,395.702728,0.7331,0.5,0.8,117.8255,82.33,78.22,24.19,26.4,97.83,156.7,155.9,0.5,402,3.629,-20,-6,157,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.129,0.18,-9999,0.014,-1.695,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.531609,2.451273,1.689707,0.952496,0.281712,0.02757,0.084143,0.464619,1.362562,0.000351,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105430,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
19,10:54:43,6/13/2024,TIP24,Zach Peagler,,2,7,,0.711865,2.921214,0.572382,4.666093,2.518785,2.393357,3.2926,0.773814,24.464886,25.747017,33.656944,0.441786,PSF-01133_20240613105443,0,0,0,190.450073,442.232239,0.569344,0.5,0.8,89.518364,82.7,78.58,24.28,25.59,97.83,156.6,154.3,1.5,393,3.629,-13,-3,139,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.375,-0.175,0.389,0.229,0.09,-1.315,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.532099,2.451729,1.68906,0.948345,0.280685,0.016935,0.085835,0.456863,190.450073,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105443,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
20,10:54:50,6/13/2024,TIP24,Zach Peagler,,2,8,,0.618179,2.921088,0.510206,4.693653,2.51929,2.39311,3.392063,0.872773,24.462612,25.752436,34.674015,0.441786,PSF-01133_20240613105450,0,0,0,105.524536,398.523315,0.735211,0.5,0.8,124.282883,82.5,78.37,24.32,26.09,97.83,156.6,153,2.3,423,3.598,-17,1,140,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.238,0.132,-9999,0.213,0.267,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.531785,2.451463,1.688924,0.944904,0.280186,0.022295,0.086634,0.483103,105.524536,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105450,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
21,10:54:56,6/13/2024,TIP24,Zach Peagler,,2,9,,0.522335,2.921313,0.443107,4.021587,2.500323,2.392204,3.361624,0.861301,24.45241,25.557573,34.361546,0.441786,PSF-01133_20240613105456,0,0,0,105.155113,407.339203,0.741849,0.5,0.8,115.45211,81.7,78.17,24.36,25.94,97.83,156.7,151.7,3.2,389,3.598,-20,-21,131,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,-0.028,0.12,-9999,0.07,-2.43,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.531502,2.450447,1.689167,0.941328,0.27979,0.020099,0.087231,0.453302,1.568556,0.000352,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105456,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
22,10:55:02,6/13/2024,TIP24,Zach Peagler,,2,10,,0.59304,2.920716,0.492948,4.592799,2.510374,2.386856,3.394338,0.883963,24.398306,25.660906,34.696728,0.441786,PSF-01133_20240613105502,0,0,0,104.970573,411.881805,0.745144,0.5,0.8,102.861588,81.81,77.79,24.4,26.1,97.83,156.6,153.9,1.7,345,3.629,-24,-7,197,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.117,0.045,-9999,-0.022,-0.069,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530955,2.450579,1.688524,0.947324,0.279291,0.021499,0.088027,0.41424,104.970573,0.000351,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105502,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
23,10:55:10,6/13/2024,TIP24,Zach Peagler,,2,11,,0.523249,2.921889,0.443778,3.520511,2.463711,2.369074,3.217235,0.753524,24.217228,25.18462,32.887321,0.441786,PSF-01133_20240613105510,0,0,0,104.133728,371.350769,0.719581,0.5,0.8,120.387802,80.06,76.98,24.45,25.2,97.83,156.7,154.4,1.5,418,3.599,-24,-7,98,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.164,0.106,0.05,0.142,-1.381,-2.096,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.529817,2.448341,1.689787,0.948455,0.27875,0.010404,0.088956,0.479235,104.133728,0.000356,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105510,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
24,10:55:19,6/13/2024,TIP24,Zach Peagler,,3,1,,0.520411,2.922442,0.441747,4.075759,2.48121,2.371714,3.356883,0.875673,24.243715,25.362989,34.314133,0.441786,PSF-01133_20240613105519,0,0,0,103.871582,384.084473,0.729561,0.5,0.8,123.083023,80.37,76.82,24.51,25.91,97.83,156.8,154.5,1.4,422,3.628,-18,-6,95,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,-0.066,0.139,0.078,0.183,0.178,0.116,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.529576,2.448723,1.690383,0.948933,0.278148,0.018112,0.090028,0.482358,103.871582,0.000357,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105519,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
25,10:55:35,6/13/2024,TIP24,Zach Peagler,,3,1,,0.425905,2.921073,0.371708,2.898626,2.453146,2.375173,3.193936,0.740791,24.281181,25.078289,32.651325,0.441786,PSF-01133_20240613105535,0,0,0,133.80217,445.186981,0.699447,0.5,0.8,50.119331,78.98,76.47,24.61,25.08,97.82,156.6,152.8,2.4,179,3.628,-21,9,291,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,-0.078,0.085,0.163,0.247,0.418,-2.404,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.52907,2.446951,1.688908,0.944448,0.277043,0.00721,0.092093,0.266775,133.80217,0.00035,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105535,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
26,10:55:48,6/13/2024,TIP24,Zach Peagler,,3,2,,0.435714,2.92096,0.379156,3.74385,2.509476,2.408818,3.44595,0.936474,24.625385,25.654409,35.228001,0.441786,PSF-01133_20240613105548,0,0,0,140.234467,493.675232,0.715938,0.5,0.8,50.226349,80.44,77.22,24.68,26.36,97.82,156.6,153.3,2.1,175,3.628,-26,-13,270,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.132,0.091,-9999,0.083,-1.709,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530095,2.448792,1.688787,0.945739,0.276227,0.021292,0.093618,0.26344,140.234467,0.000354,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105548,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
27,10:55:54,6/13/2024,TIP24,Zach Peagler,,3,3,,0.366695,2.921465,0.325801,3.285667,2.502241,2.413928,3.458702,0.956461,24.676863,25.57966,35.357273,0.441786,PSF-01133_20240613105554,0,0,0,2.497315,419.510376,0.994047,0.5,0.8,68.856133,80.02,77.2,24.72,26.42,97.82,156.7,152.4,2.8,173,3.628,-29,-9,293,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.009,0.028,-9999,-0.001,-1.379,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.530061,2.44825,1.68933,0.943146,0.275793,0.021569,0.094339,0.261472,2.497315,0.000365,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105554,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
28,10:56:13,6/13/2024,TIP24,Zach Peagler,,3,4,,0.225656,2.922418,0.209481,1.98545,2.432845,2.379483,3.332641,0.899796,24.325491,24.871016,34.069641,0.441786,PSF-01133_20240613105613,0,0,0,103.032944,383.16394,0.7311,0.5,0.8,56.413307,77.28,75.59,24.83,25.79,97.82,156.8,153.2,2.3,193,3.627,-17,-2,278,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.038,0.033,0.037,0.222,-1.274,-2.012,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.527779,2.44475,1.690357,0.945497,0.274562,0.012913,0.096728,0.279007,103.032944,0.000361,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105613,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
29,10:56:19,6/13/2024,TIP24,Zach Peagler,,3,5,,0.28062,2.921474,0.256028,2.408261,2.455763,2.391002,3.3486,0.892837,24.442438,25.104471,34.231655,0.441786,PSF-01133_20240613105619,0,0,0,119.438766,403.710724,0.704148,0.5,0.8,57.283119,77.84,75.79,24.87,25.87,97.82,156.7,151.8,3.1,203,3.597,-19,-11,287,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.035,-0.012,-9999,0.31,0.158,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.528052,2.445453,1.689339,0.941817,0.274161,0.013429,0.09744,0.288311,119.438766,0.000355,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105619,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
30,10:56:28,6/13/2024,TIP24,Zach Peagler,,3,6,,0.727926,2.9192,0.58264,3.575256,2.499372,2.403104,3.082489,0.583116,24.567028,25.551186,31.512405,0.441786,PSF-01133_20240613105628,0,0,0,120.72551,413.511169,0.708048,0.5,0.8,52.394684,78.98,75.94,24.92,24.48,97.82,156.4,153.6,1.8,185,3.597,-7,-18,298,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.259,0.161,0.136,1.91,119.659,60.303,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.528246,2.446888,1.686898,0.946375,0.27359,-0.003282,0.098557,0.27198,120.72551,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105628,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
31,10:56:34,6/13/2024,TIP24,Zach Peagler,,3,7,,0.484963,2.920144,0.415893,3.301954,2.483343,2.394484,3.237262,0.753919,24.478655,25.387056,33.094326,0.441786,PSF-01133_20240613105634,0,0,0,120.975494,405.249603,0.701479,0.5,0.8,47.699654,78.33,75.53,24.95,25.3,97.82,156.5,153.6,1.9,170,3.626,-16,-13,314,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.051,0.031,-9999,0.324,-1.219,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.527665,2.446058,1.68791,0.946353,0.273259,0.005841,0.099197,0.258651,120.975494,0.000361,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105634,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
32,10:56:40,6/13/2024,TIP24,Zach Peagler,,3,8,,0.427031,2.922033,0.372581,3.086213,2.480644,2.39771,3.26713,0.786487,24.510944,25.358749,33.398727,0.441786,PSF-01133_20240613105640,0,0,0,104.449867,382.773407,0.727123,0.5,0.8,50.423637,78.09,75.48,24.98,25.46,97.82,156.7,154,1.7,173,3.626,-24,-8,274,,,,,,,,0:00:00,0000-00-00,nan,nan,nan,0,nan,10:49:33,6/13/2024,-1.09,0.034,0.03,-9999,0.07,-1.313,-9999,0,150,-9999,-9999,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.527598,2.445754,1.689942,0.94751,0.272909,0.007261,0.099844,0.261646,104.449867,0.000359,2.408414,0.000005,1,2.331839,0,1,0.600047,0.602054,0.107606,0,PSF-01133_20240613105640,PFA-00959,PSA-00959,PSF-01133,RHS-01583,2.0.0,2024-05-28T14:47:30.417Z
